"Kinase.Gene","mS","Enrichment","m","z.score","p.value","FDR","Line","Drug","lgpadj"
"TLK2",0.685928946585477,146.557823115822,1,0.951701903939692,0.170624091760741,0.383904206461667,"A549","Abexinostat",0.415777129265555
"PRKAA1",0.708609010706094,28.8472990368786,2,0.952004407049464,0.170547373419508,0.4843740064602,"PC9","Belinostat",0.314819170966224
"STK24",0.722038489188199,23.694359258132,1,0.953089580636427,0.17027234242031,0.482151214903747,"H292","Panobinostat",0.316816734584745
"MAPKAPK2",0.33262848420862,5.58314583076414,6,0.953708431708329,0.170115625475021,0.397373654786494,"A549","Belinostat",0.400800929274822
"PRKD2",0.472245170450376,9.34644147478611,1,0.958044416994858,0.169020180773781,0.355960173456347,"PSC1","CUDC101",0.448598590273503
"ATR",0.440717495980879,2.55299422501592,3,0.958117807827854,0.169001678367468,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"HIPK2",0.447847115294844,7.51708249077653,3,0.958937199571595,0.16879519161329,0.397373654786494,"A549","Belinostat",0.400800929274822
"PRKAA1",0.290996573718776,9.2725420177703,6,0.962606821857973,0.167872436381328,0.433349858675982,"H292","Belinostat",0.363161340732177
"ROCK2",0.685441695215795,34.506467501124,1,0.962653408627389,0.16786074268782,0.465393153485543,"H292","Abexinostat",0.332180010016457
"RPS6KB2",0.590807738651501,28.2237448803572,1,0.968503495491508,0.166396487064376,0.359959747527017,"HCT116","Abexinostat",0.443746061466859
"DAPK3",0.699892107105881,149.54123768066,1,0.97120838776048,0.165722258925378,0.38154659613052,"A549","Abexinostat",0.418452416538376
"ILK",0.699892107105881,149.54123768066,1,0.97120838776048,0.165722258925378,0.38154659613052,"A549","Abexinostat",0.418452416538376
"MAP3K12",0.699892107105881,149.54123768066,1,0.97120838776048,0.165722258925378,0.38154659613052,"A549","Abexinostat",0.418452416538376
"MYLK",0.699892107105881,149.54123768066,1,0.97120838776048,0.165722258925378,0.38154659613052,"A549","Abexinostat",0.418452416538376
"HIPK2",0.439144203359071,12.1550254079317,3,0.973100818719952,0.165251598590812,0.371816096829327,"A549","TSA",0.429671812485511
"MAPK14",0.327835928419848,2.85917603001511,7,0.976664636371115,0.164367604040779,0.317777367812173,"PSC1","Abexinostat",0.497877036594629
"SGK1",0.354620862121665,11.2999160174954,4,0.978583767502277,0.163892841508662,0.433349858675982,"H292","Belinostat",0.363161340732177
"RPS6KA3",0.391080530560181,4.75532353408993,3,0.9820882396899,0.163028189341983,0.442778657767635,"PSC1","Panobinostat",0.353813320578152
"MAPK13",0.303797065505523,9.77423788339804,3,0.982162655659545,0.163009861032444,0.343802615995699,"PSC1","Vorinostat",0.463690823087667
"DAPK1",0.485935785572887,9.61739931830273,1,0.983134168853472,0.162770704720242,0.349655587917557,"PSC1","CUDC101",0.456359526819227
"ROCK1",0.32237778128803,3.91993599893811,5,0.985827341083542,0.162108923297344,0.442778657767635,"PSC1","Panobinostat",0.353813320578152
"CDK1",-0.0827052283419636,-0.338683158632543,52,0.993540320304212,0.160223355684532,0.464416470641493,"PC9","CUDC101",0.333092386302394
"MAPK14",0.154583648527868,3.05944266734739,7,0.994512098993929,0.159986809018782,0.349655587917557,"PSC1","CUDC101",0.456359526819227
"RPS6KA3",0.491196317193183,8.19538862790471,3,0.99466307690128,0.159950079059586,0.316913899851596,"A549","Panobinostat",0.499058712225092
"PRKCB",0.333425444121093,6.59899051314877,2,0.995097279770506,0.159844476770542,0.349655587917557,"PSC1","CUDC101",0.456359526819227
"MAP2K7",0.410909174325559,9.36575982308417,2,0.995595691175546,0.159723314587463,0.356305855618187,"PSC1","TSA",0.448177040287857
"PDPK1",0.541442520049238,17.7679358923082,2,0.995887769711962,0.159652339183332,0.482151214903747,"H292","Panobinostat",0.316816734584745
"ATM",0.542759342191679,17.8111486259634,2,0.998454277195017,0.159029562663734,0.482151214903747,"H292","Panobinostat",0.316816734584745
"TTK",0.456047403327865,14.6306720616866,2,1.00017357879643,0.158613256589565,0.35176644005185,"HCT116","Panobinostat",0.453745596361004
"ATR",0.523273330315739,4.56365649242965,2,1.00066051676479,0.158495480995103,0.31161823382088,"PSC1","Abexinostat",0.506377138239176
"STK3",0.754174503450721,20.8747153698901,1,1.00098498847382,0.15841703293706,0.364727587459743,"A549","TSA",0.438031386046216
"PRKAA1",0.58559282891953,2.3980397968432,2,1.00119276063932,0.158366812898548,0.464416470641493,"PC9","CUDC101",0.333092386302394
"PRKG2",0.929630810043241,3.80689716260445,1,1.00147260320203,0.158299189431679,0.464416470641493,"PC9","CUDC101",0.333092386302394
"PRKCE",0.366074842495484,18.4289192555942,4,1.0014788058172,0.158297690795202,0.465393153485543,"H292","Abexinostat",0.332180010016457
"CAMK1",1.06629167973411,43.4084727700189,1,1.00157796662178,0.158273733455563,0.4843740064602,"PC9","Belinostat",0.314819170966224
"PRKDC",0.320572010639712,423.669688850391,4,1.00365019187971,0.157773626351072,0.435526839008302,"H292","Vorinostat",0.360985076766419
"PRKCE",0.31098248987359,10.0054186782151,3,1.00804036109589,0.156717543237454,0.343802615995699,"PSC1","Vorinostat",0.463690823087667
"CAMK4",0.569901460848228,12.9896350303934,1,1.00894753048193,0.156499899251717,0.355960555160769,"PSC1","TSA",0.44859812456962
"PRKCE",0.451733598673199,3.93973254702209,3,1.0109842256713,0.156011989867359,0.31161823382088,"PSC1","Abexinostat",0.506377138239176
"CSNK2B",0.650515601997253,859.724909047813,1,1.01710428457942,0.154551911139805,0.435526839008302,"H292","Vorinostat",0.360985076766419
"ATM",0.433727179395946,8.23101376744372,2,1.01967554009173,0.15394118291577,0.439831951187914,"H292","CUDC101",0.356713224905705
"ROCK1",0.291269454423098,5.52753667116566,4,1.01971056997658,0.153932873610086,0.439831951187914,"H292","CUDC101",0.356713224905705
"SMG1",0.636944006084424,12.0875405836295,1,1.02224653344929,0.153332115851975,0.439831951187914,"H292","CUDC101",0.356713224905705
"IKBKB",0.752378185214835,33.6575260195435,1,1.02311324769509,0.153127151981551,0.402966189425135,"A549","Vorinostat",0.394731391481945
"CAMK1",0.965187095902108,7.45717683672694,1,1.02715554907773,0.152173612632686,0.473864919913955,"PC9","TSA",0.324345440808311
"CHEK1",0.291432596104305,2.24603670614237,12,1.0287960174304,0.15178776929405,0.432501787635697,"PSC1","Belinostat",0.364012093150116
"LMTK2",1.00917085497671,26.9205350733419,1,1.02887745521727,0.15176863182145,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"SRC",0.702892863120589,23.2984013331968,1,1.030041627666,0.15149523241164,0.336656072025866,"A549","CUDC101",0.472813548065051
"CAMK2B",0.526321601703765,4.05629861746559,2,1.03019300826548,0.151459705594828,0.432501787635697,"PSC1","Belinostat",0.364012093150116
"CDK7",0.231442023759781,4.39216764461222,6,1.03166005747261,0.151115697552963,0.439831951187914,"H292","CUDC101",0.356713224905705
"PRKCD",0.393192633544305,7.71798249602877,2,1.03304268772491,0.150791961109785,0.380570187562792,"HCT116","Vorinostat",0.419565235712905
"MAPK14",0.332352383907552,11.0163008199364,5,1.03460222988453,0.150427356099016,0.336656072025866,"A549","CUDC101",0.472813548065051
"MAPKAPK2",0.385249768637672,10.5262467037195,4,1.03462453246498,0.150422146247113,0.477713635076737,"H292","TSA",0.320832362748303
"MAPK14",0.295510379203291,3.593243209475,7,1.03594045576404,0.150114961183986,0.442778657767635,"PSC1","Panobinostat",0.353813320578152
"ATM",0.403926783339423,15.2659106733768,3,1.03758219059692,0.14973230639778,0.330658843295097,"HCT116","CUDC101",0.480619857829485
"PRKG1",0.577517032460393,10.7730765393911,3,1.03783754418709,0.149672847231535,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"STK24",0.738702158521284,20.1836880750428,1,1.04174891344382,0.148764052433093,0.477713635076737,"H292","TSA",0.320832362748303
"IRAK1",0.587446864135954,13.3895434370667,1,1.04260048141072,0.148566683104787,0.344674704803106,"PSC1","TSA",0.462590587690188
"NEK6",0.587446864135954,13.3895434370667,1,1.04260048141072,0.148566683104787,0.344674704803106,"PSC1","TSA",0.462590587690188
"STK3",0.794177595129062,13.330215359278,1,1.0474829987265,0.147438434673526,0.397373654786494,"A549","Belinostat",0.400800929274822
"DAPK3",0.714437254023729,23.6810568793273,1,1.04771783394115,0.147384314218836,0.336656072025866,"A549","CUDC101",0.472813548065051
"ILK",0.714437254023729,23.6810568793273,1,1.04771783394115,0.147384314218836,0.336656072025866,"A549","CUDC101",0.472813548065051
"MAP3K12",0.714437254023729,23.6810568793273,1,1.04771783394115,0.147384314218836,0.336656072025866,"A549","CUDC101",0.472813548065051
"MYLK",0.714437254023729,23.6810568793273,1,1.04771783394115,0.147384314218836,0.336656072025866,"A549","CUDC101",0.472813548065051
"CSNK2B",0.72430984645978,23.0799744455882,1,1.04889712414237,0.147112734641405,0.433349858675982,"H292","Belinostat",0.363161340732177
"IKBKB",0.788725543147706,21.8310499000397,1,1.04915053403374,0.147054420520691,0.346628276941628,"A549","TSA",0.46013601167751
"IKBKB",0.795420949721278,13.3510849791009,1,1.049255925745,0.147030172578633,0.397373654786494,"A549","Belinostat",0.400800929274822
"MAPKAPK2",0.330038026530327,14.7642019448124,6,1.05625088935482,0.145426803283165,0.393045414278825,"A549","Vorinostat",0.405557266339086
"DYRK2",0.540723269705945,17.3970010487103,1,1.05968749539227,0.144643396745992,0.342421102500715,"PSC1","Vorinostat",0.465439478757703
"PRKAA1",0.76332124483047,163.093714789703,1,1.05981865955269,0.14461355307334,0.38154659613052,"A549","Abexinostat",0.418452416538376
"SGK1",0.340048478549799,11.2713990163775,5,1.0609517942219,0.14435590459381,0.336656072025866,"A549","CUDC101",0.472813548065051
"DAPK1",0.731631531461231,6.38082393116542,1,1.0683774498639,0.142675142399597,0.31161823382088,"PSC1","Abexinostat",0.506377138239176
"LMTK2",1.01254285724877,5.86547185149503,1,1.06889285506828,0.142558975921328,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"LMTK2",1.01008258720039,7.80404597661126,1,1.06928409489325,0.142470837625969,0.473864919913955,"PC9","TSA",0.324345440808311
"MKNK2",1.07580971423309,20.0682919149201,1,1.07227976316201,0.141797196735387,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"RPS6KA1",0.324958395931028,10.6638096063175,7,1.07377473510735,0.141461828055991,0.482151214903747,"H292","Panobinostat",0.316816734584745
"CAMK1",1.07814066080023,20.1117736901156,1,1.07449278678048,0.141300937986029,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"CHEK2",0.868437377195406,14.4894852750199,1,1.07660524751014,0.140828329452401,0.312951843227558,"A549","Panobinostat",0.504522486190251
"LMTK2",1.14807945191969,46.7380329169418,1,1.07667206181776,0.140813398994006,0.4843740064602,"PC9","Belinostat",0.314819170966224
"IKBKB",0.677209331529437,121.671195276998,1,1.07668642703303,0.140810189054641,0.355378096185523,"HCT116","Belinostat",0.449309343550731
"PRKG1",0.436430206706578,14.4661109015065,3,1.07741709702954,0.140646984697889,0.336656072025866,"A549","CUDC101",0.472813548065051
"PRKG1",0.367187037264,6.96825493656187,3,1.07800668220692,0.14051538704138,0.439831951187914,"H292","CUDC101",0.356713224905705
"CHEK1",0.251805852447277,3.06182027125958,12,1.07841011426941,0.140425387651077,0.440252566689863,"PSC1","Panobinostat",0.356298103399312
"CAMK1",1.0625266220273,28.3438478762901,1,1.08132682450152,0.13977587962238,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"PRKG2",1.03137327049392,5.97455292204012,1,1.08587580677952,0.138766970929957,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"PDPK1",0.5401699875901,17.2123982171288,2,1.08917230219324,0.138038955347622,0.424735247223454,"H292","Belinostat",0.371881697004454
"PDPK1",0.465828407465045,22.2533004735603,2,1.08984547645765,0.137890608826914,0.321542823335762,"HCT116","Abexinostat",0.492761179194133
"IKBKB",0.79489363337339,169.839574631966,1,1.10392517006627,0.134812799678757,0.38154659613052,"A549","Abexinostat",0.418452416538376
"MAPK13",0.535921902606109,20.2545021289568,2,1.10700461815405,0.134145965834309,0.309118964748625,"HCT116","CUDC101",0.509874349731192
"PRKCB",0.535921902606109,20.2545021289568,2,1.10700461815405,0.134145965834309,0.309118964748625,"HCT116","CUDC101",0.509874349731192
"TBK1",0.70168135232933,126.067974652205,1,1.11591660673812,0.132228916303632,0.341860125077683,"HCT116","Belinostat",0.466151552811632
"MAPK14",0.362315894346387,77.4135994988972,5,1.11717458246683,0.131959843067948,0.38154659613052,"A549","Abexinostat",0.418452416538376
"PRKD2",0.761307994261276,6.63964312618927,1,1.11976671572592,0.131406593217589,0.311084996188579,"PSC1","Abexinostat",0.50712093466321
"ATR",0.482933019210805,9.16481262579242,2,1.12282475849956,0.130755964029829,0.439831951187914,"H292","CUDC101",0.356713224905705
"CAMK1",0.70576461627776,13.3935767669606,1,1.12425889799084,0.130451604806329,0.439831951187914,"H292","CUDC101",0.356713224905705
"CHEK1",0.213537640428179,4.86711511545346,12,1.12730216680598,0.129807373294922,0.320375644727893,"PSC1","TSA",0.494340506827257
"CHEK2",0.785537413815131,29.68841008946,1,1.13020672581096,0.129194563185519,0.309118964748625,"HCT116","CUDC101",0.509874349731192
"ATM",0.699098494868098,8.50065207933315,1,1.13250869541105,0.12871031537676,0.426582759534403,"PSC1","Panobinostat",0.369996700668999
"AKT2",0.485434280047455,23.1899015194195,2,1.13374248859301,0.128451290716146,0.30945083672526,"HCT116","Abexinostat",0.509408338679126
"ATM",0.5769682156916,18.5631305619931,1,1.13505084138235,0.128177008434032,0.323228977790169,"PSC1","Vorinostat",0.490489711232145
"CAMK1",1.09019503146331,4.46441783891617,1,1.1384609599507,0.127464025874106,0.464416470641493,"PC9","CUDC101",0.333092386302394
"RPS6KA1",0.317491679440959,15.9831483771317,7,1.13892049857067,0.127368157498136,0.465393153485543,"H292","Abexinostat",0.332180010016457
"ATR",0.46458174478415,10.5891065756306,2,1.14118423081878,0.126896632555619,0.320000203835909,"PSC1","TSA",0.494849745040149
"IKBKB",0.794612776004425,30.0314021222361,1,1.14283859240858,0.126552806135824,0.309118964748625,"HCT116","CUDC101",0.509874349731192
"STK3",0.77679925765759,25.7481357541269,1,1.14320348140515,0.126477058585005,0.336656072025866,"A549","CUDC101",0.472813548065051
"PRKG1",0.46814087703926,14.9172064024969,3,1.14510951619982,0.126081896980687,0.39815335888638,"H292","Belinostat",0.399949616143511
"TLK2",0.776987322473966,6.77638823405021,1,1.14691783449263,0.125707790520499,0.303793827091206,"PSC1","Abexinostat",0.517421054987594
"PRKCI",0.421756522559101,13.5694154040222,2,1.14879744853591,0.125319755858931,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"TBK1",0.70527713798601,33.6921145581123,1,1.14973061642444,0.125127420078735,0.308453640194091,"HCT116","Abexinostat",0.510810100093763
"TBK1",0.722071622419556,23.1651206334695,1,1.15004069893764,0.125063554445932,0.30128947207429,"HCT116","Panobinostat",0.521016043567016
"ATM",0.730012198710982,4.22882446123983,2,1.15128499187681,0.124807504705792,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"CHUK",0.423186986192501,13.6154385340124,2,1.15300379008856,0.124454414427624,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"DAPK3",0.394362121424394,7.80501891475227,2,1.15302820226409,0.124449404504711,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"ILK",0.394362121424394,7.80501891475227,2,1.15302820226409,0.124449404504711,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"MAP3K12",0.394362121424394,7.80501891475227,2,1.15302820226409,0.124449404504711,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"MYLK",0.394362121424394,7.80501891475227,2,1.15302820226409,0.124449404504711,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"PRKG2",1.10300737380027,8.52199648499716,1,1.15648185164929,0.123742059316626,0.473864919913955,"PC9","TSA",0.324345440808311
"CAMK1",0.796363266500667,25.3759408767904,1,1.15796575521122,0.123439005782952,0.39815335888638,"H292","Belinostat",0.399949616143511
"ARAF",0.581798106924312,11.5146586916358,1,1.15881377373428,0.123266050940764,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"BRAF",0.581798106924312,11.5146586916358,1,1.15881377373428,0.123266050940764,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"RAF1",0.581798106924312,11.5146586916358,1,1.15881377373428,0.123266050940764,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"TLK2",0.871652704071375,28.6040877707368,1,1.15928227530087,0.123170572091062,0.476789311320238,"H292","Panobinostat",0.321673489187853
"SRC",0.872988862241125,14.6530569626988,1,1.15986174063945,0.123052550958358,0.35157871702388,"A549","Belinostat",0.453977423014786
"DAPK3",0.426209610783764,13.7126871751013,2,1.16189195132482,0.122639678448166,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"ILK",0.426209610783764,13.7126871751013,2,1.16189195132482,0.122639678448166,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"MAP3K12",0.426209610783764,13.7126871751013,2,1.16189195132482,0.122639678448166,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"MYLK",0.426209610783764,13.7126871751013,2,1.16189195132482,0.122639678448166,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"PRKD1",0.281559649724555,9.05878070347587,5,1.16457570337971,0.122095391699724,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"PRKCA",0.493448070638841,3.81245205009328,4,1.16898036386262,0.121205771411663,0.473864919913955,"PC9","TSA",0.324345440808311
"MAPK8",0.345640805815475,11.0886658801733,5,1.17047421807081,0.120905091792577,0.298045110000305,"HCT116","Panobinostat",0.52571799920711
"CDK1",0.14084226691429,6.30055782646812,50,1.17421332800424,0.120154794438414,0.364105437692162,"A549","Vorinostat",0.438772835094988
"CHEK2",0.40262415061052,7.96853688610061,2,1.17444108443585,0.120109198618238,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"PRKCA",0.480360810916687,2.78264055177757,4,1.17784692634232,0.11942881843474,0.459490191783076,"PC9","Panobinostat",0.337723754571559
"STK3",0.848477580324397,181.288496066447,1,1.17878174660755,0.119242547281682,0.38154659613052,"A549","Abexinostat",0.418452416538376
"PRKG2",1.26051541574137,51.3152734287888,1,1.17990603854865,0.119018793958399,0.4843740064602,"PC9","Belinostat",0.314819170966224
"AKT2",0.533547593039676,705.139360978236,2,1.18006663230989,0.118986857267125,0.396622857557084,"H292","Vorinostat",0.401622260819421
"STK3",0.946182745991531,15.7866316277142,1,1.18013140448556,0.118973977975212,0.270395404489118,"A549","Panobinostat",0.568000693728839
"PRKDC",0.347460940793061,6.59390493189683,4,1.18629515490254,0.117752879682666,0.439831951187914,"H292","CUDC101",0.356713224905705
"TLK2",0.888118108712212,24.5821260853907,1,1.18770778692684,0.11747427742024,0.290748836615094,"A549","TSA",0.536482014355854
"SRC",0.874972493921039,39.1417641543172,1,1.19492652852486,0.116057868504724,0.364105437692162,"A549","Vorinostat",0.438772835094988
"PRKD1",0.421952994008723,3.25194204587557,5,1.20019006416051,0.115032766620998,0.404357603879871,"PSC1","Belinostat",0.393234385638517
"TLK2",0.81715000270902,27.0856196035545,1,1.20498656713653,0.114104243807479,0.336656072025866,"A549","CUDC101",0.472813548065051
"PRKAA1",0.411007518290007,4.99762471328551,4,1.20718697545253,0.113680072615302,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"MOS",0.906756872999771,29.7560634652496,1,1.20766152316147,0.113588741916608,0.454354967666434,"H292","Panobinostat",0.34260471924935
"LMTK2",1.173167124576,4.80419382572043,1,1.20925014692512,0.113283378644019,0.464416470641493,"PC9","CUDC101",0.333092386302394
"IKBKB",0.743301536491879,35.508595373188,1,1.20993056773446,0.113152768288772,0.292541303380728,"HCT116","Abexinostat",0.533812807995581
"ROCK2",0.766916872353896,14.5540875340606,1,1.21490450868583,0.112201256990725,0.439831951187914,"H292","CUDC101",0.356713224905705
"MAPK14",0.410331562414845,18.356121309756,5,1.21584469919702,0.112022043765979,0.364105437692162,"A549","Vorinostat",0.438772835094988
"IKBKB",0.688331114026343,28.392520910481,1,1.21688484833561,0.111824015606272,0.289105991567434,"HCT116","TSA",0.538942907714639
"BUB1",0.6165210587507,19.8356869521645,1,1.21729222746509,0.111746525250304,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"PRKD2",0.680236726731279,15.5044817771785,1,1.22057602528408,0.111123294157148,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAP2K7",0.552512688726574,6.71824953244629,2,1.22101394835673,0.111040369327335,0.387849659511032,"PSC1","Panobinostat",0.411336585481998
"MAPKAPK2",0.201685315488584,3.99165542707419,7,1.22289243204852,0.1106851636753,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"AKT1",0.153673647198322,2.91632612819952,16,1.223591486216,0.110553186464312,0.439831951187914,"H292","CUDC101",0.356713224905705
"PRKG2",1.21058820937895,32.2935231326238,1,1.22687316936907,0.109935132181822,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"SRC",0.884187419435859,188.918377135098,1,1.22866826032719,0.10959810551964,0.38154659613052,"A549","Abexinostat",0.418452416538376
"ROCK1",0.557570057133305,9.35877439134259,3,1.22992761224505,0.109362106580649,0.324966291764997,"A549","Belinostat",0.488161685358621
"ROCK1",0.547324653258781,15.1493405033248,3,1.23430779622811,0.108544115960121,0.275535063591077,"A549","TSA",0.559823126557553
"PRKACA",0.193935828823406,6.22174688819957,21,1.24156246534072,0.107199018841527,0.270549904695283,"HCT116","Panobinostat",0.567752614717243
"RPS6KA3",0.41778406416874,9.52245763151609,3,1.24219019445892,0.107083198315995,0.30691195529117,"PSC1","TSA",0.512986193953783
"PRKCD",0.491788770973081,20.2854740674392,2,1.24626664808768,0.106333258959745,0.281783136243324,"HCT116","TSA",0.550085001487902
"MAPK14",0.478535692671537,7.98415182788191,5,1.24640673756124,0.106307554482036,0.264694540341449,"A549","Panobinostat",0.577255016477402
"RPS6KA3",0.522578020878754,4.0274472808005,3,1.24981298308246,0.105683936128541,0.383929474681211,"PSC1","Belinostat",0.415748545345393
"PRKDC",0.444621501619367,14.1677666615897,4,1.25105512388661,0.105457183321829,0.396423793562343,"H292","Belinostat",0.401840286823706
"ARAF",0.633389743372286,20.3784128537364,1,1.25236692494256,0.105218096301624,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"BRAF",0.633389743372286,20.3784128537364,1,1.25236692494256,0.105218096301624,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"RAF1",0.633389743372286,20.3784128537364,1,1.25236692494256,0.105218096301624,0.323046481769688,"PSC1","Vorinostat",0.490734984406603
"PRKG1",0.567038607718233,9.51770335032033,3,1.25331275292244,0.105045954533589,0.324966291764997,"A549","Belinostat",0.488161685358621
"MAP3K8",0.466650883665964,14.9708473206777,3,1.25552823707848,0.104643532072856,0.270549904695283,"HCT116","Panobinostat",0.567752614717243
"TLK2",0.875618959068727,33.0929301160648,1,1.25558993794252,0.104632340678852,0.270512880779471,"HCT116","CUDC101",0.567812050637777
"DYRK2",0.698493099898582,15.920595159427,1,1.25559265159138,0.104631848493111,0.30691195529117,"PSC1","TSA",0.512986193953783
"ARAF",1.26993667430882,23.6895610406901,1,1.25658581019266,0.104451827804112,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"BRAF",1.26993667430882,23.6895610406901,1,1.25658581019266,0.104451827804112,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"PRKCI",1.26993667430882,23.6895610406901,1,1.25658581019266,0.104451827804112,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"RAF1",1.26993667430882,23.6895610406901,1,1.25658581019266,0.104451827804112,0.366040767754185,"PC9","Abexinostat",0.436470542406989
"MAPK12",0.919712662236086,41.1432089180997,1,1.25762890993399,0.10426299648682,0.364105437692162,"A549","Vorinostat",0.438772835094988
"ATM",0.815387577618411,6.28409606044204,1,1.25944300712624,0.103935181830781,0.383929474681211,"PSC1","Belinostat",0.415748545345393
"PRKCD",0.438467137178175,8.67792344460505,2,1.267336138516,0.102517561921774,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"MAPKAPK2",0.493800272805838,16.2045115888212,4,1.27708047705984,0.100786918293454,0.431943935543374,"H292","Panobinostat",0.364572619074531
"IRAK1",0.955908033325716,16.0448494468355,1,1.27809803436254,0.100607430971833,0.324540099909139,"A549","Belinostat",0.488731634477425
"MAPK9",0.955908033325716,16.0448494468355,1,1.27809803436254,0.100607430971833,0.324540099909139,"A549","Belinostat",0.488731634477425
"NEK6",0.955908033325716,16.0448494468355,1,1.27809803436254,0.100607430971833,0.324540099909139,"A549","Belinostat",0.488731634477425
"MAPK10",0.876299237680243,27.9230830717023,1,1.27896635372227,0.100454452259891,0.396423793562343,"H292","Belinostat",0.401840286823706
"IKBKB",0.800861353738562,25.6928112032325,1,1.28119031357853,0.100063413794062,0.270549904695283,"HCT116","Panobinostat",0.567752614717243
"PDPK1",0.499978449362421,9.81408244042282,2,1.28142133740483,0.100022856728508,0.265060570330548,"HCT116","Vorinostat",0.576654871895232
"PRKCA",0.513447099320159,17.0189472833992,3,1.28166831580292,0.0999795120572156,0.322514555023276,"A549","CUDC101",0.491450680955367
"TBK1",0.730556154518636,14.3400947319772,1,1.28533199703121,0.0993381467323946,0.265060570330548,"HCT116","Vorinostat",0.576654871895232
"IKBKB",1.0259573603077,17.1176350250892,1,1.2863597158594,0.0991587753161031,0.25425327004129,"A549","Panobinostat",0.594733452754263
"PRKCE",0.411132477248605,543.35488729854,4,1.2865102017684,0.0991325303693034,0.339882961266183,"H292","Vorinostat",0.468670606565964
"TLK2",0.816405820742997,15.4932590568006,1,1.28826167058347,0.0988274454034844,0.423546194586362,"H292","CUDC101",0.373099215888494
"CSNK2B",0.816546753498895,15.4959335939501,1,1.28847057433527,0.0987911027723563,0.423546194586362,"H292","CUDC101",0.373099215888494
"MAPK14",0.451631113100181,12.5006492463172,5,1.29519156449068,0.0976270770376581,0.254344227019162,"A549","TSA",0.59457811532445
"RPS6KA1",0.35571909633245,11.3349110098237,7,1.29894298751346,0.0969817478033066,0.396423793562343,"H292","Belinostat",0.401840286823706
"AKT2",0.567763922345728,10.7746825273759,2,1.30065408502099,0.0966884426064618,0.423546194586362,"H292","CUDC101",0.373099215888494
"PRKCE",0.360214762498388,7.12919137496809,3,1.30377489432574,0.096155172479655,0.295086194336949,"PSC1","CUDC101",0.530051108573694
"AKT2",0.581010263874441,104.387535703551,2,1.30457425992384,0.096018928910666,0.260974524731554,"HCT116","Belinostat",0.583401884648285
"DAPK3",0.972555061136603,26.9192474551737,1,1.30541631073988,0.095875563670048,0.254344227019162,"A549","TSA",0.59457811532445
"ILK",0.972555061136603,26.9192474551737,1,1.30541631073988,0.095875563670048,0.254344227019162,"A549","TSA",0.59457811532445
"MAP3K12",0.972555061136603,26.9192474551737,1,1.30541631073988,0.095875563670048,0.254344227019162,"A549","TSA",0.59457811532445
"MYLK",0.972555061136603,26.9192474551737,1,1.30541631073988,0.095875563670048,0.254344227019162,"A549","TSA",0.59457811532445
"ROCK1",0.348823704921983,7.95065976869443,5,1.3078973239888,0.0954540686540794,0.30691195529117,"PSC1","TSA",0.512986193953783
"MAP2K7",0.63385857490014,4.88507340894451,2,1.30954987173724,0.0951740779827109,0.380696311930844,"PSC1","Belinostat",0.419421330477048
"PRKAA1",0.386195610947368,8.80246916559858,4,1.31318125636619,0.0945609391837911,0.30691195529117,"PSC1","TSA",0.512986193953783
"PRKCA",0.630885270507343,16.8294288010722,4,1.31403623065516,0.0944170060388565,0.497203233436823,"PC9","Vorinostat",0.303466055695711
"MAP2K7",0.652896926339856,5.69415088474007,2,1.3180988291308,0.0937352832105733,0.241628730053922,"PSC1","Abexinostat",0.616851428651618
